"Level1","OutletZone","OutletName","Division","Category_Level_1","Category_Level_2","Category_Level_3","Article_Code","Article_Name","ThisSales","LastSales","DiffSales","ChangePerctgSales","MixSales","ThisSalesQTY","LastSalesQTY","DiffSalesQTY","ChangePercgSalesQTY","ThisFootfall","LastFootfall","DiffFootfall","ChangePercFootfall","ThisBasketValue","LastBasketValue","DiffBasketValue","ChangePercBasketValue","ThisGPPerc","LastGPPerc","DiffGPerc","ThisGPV","LastGPV","DiffGPV","ChangePercGPV"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR OIL","3016438","Clariss Almond Oil 100ml","630","630","0","0","1","0","0","0","0","3","5","-2","-40","210","126","84","66.6666","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR OIL","3016439","Clariss Castor Oil 100ml","1050","1050","0","0","1","0","0","0","0","4","10","-6","-60","262.5","105","157.5","150","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR OIL","3016636","Emami 7Oils In One Mustard H.Oil 200ml","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","","","23496","30842","-7346","-23.8181","2","0","0","0","0","86","98","-12","-12.2448","546.42","629.42","-83","-13.1867","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3000246","Garnier Color N.1 Na Bla H.Cream 70m+6","640","2560","-1920","-75","1","0","0","0","0","2","8","-6","-75","320","320","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3000247","Garnier Color Na. 3Darkest Brown 70m+6","1920","960","960","100","1","0","0","0","0","5","3","2","66.6666","384","320","64","20","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3000248","Garnier Color N. 3.16 Burg H.Cre 70m+6","640","1920","-1280","-66.6666","1","0","0","0","0","2","6","-4","-66.6666","320","320","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3000249","Garnier Color Na. 4 Brown 70m+60g","960","0","0","0","1","0","0","0","0","3","0","0","0","320","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3000824","Parachute After Shower Hair Cream 100g","0","360","-360","-100","1","0","0","0","0","0","2","-2","-100","0","180","-180","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3002323","Gatsby Hair Gel Super Hard Yellow 150gm","510","0","0","0","1","0","0","0","0","2","0","0","0","255","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3002326","Gatsby Anti Dandruff Hair Cream 125g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3002737","Livon Serum Hair Essentials 20ml(India)","0","220","-220","-100","1","0","0","0","0","0","2","-2","-100","0","110","-110","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3002808","Bigen Speedy Hair Color 881 Cond. 80g","545","1635","-1090","-66.6666","1","0","0","0","0","1","3","-2","-66.6666","545","545","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3003118","Farmasi Hair Wet look 300 ml","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3003363","Bigen Speedy Hair Color 882 Cond. 80g","545","0","0","0","1","0","0","0","0","1","0","0","0","545","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3003364","Bigen Speedy Hair Color 883 Cond. 80g","0","1090","-1090","-100","1","0","0","0","0","0","2","-2","-100","0","545","-545","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3003480","Revlon Color Silk Brown Black-20","495","0","0","0","1","0","0","0","0","1","0","0","0","495","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3003607","Godrej ExpertLiq.HairDye20ml(Nat.Black1)","150","0","0","0","1","0","0","0","0","1","0","0","0","150","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3003608","Godrej ExpertLiq.HairDye40ml(Nat.Black1)","250","0","0","0","1","0","0","0","0","1","0","0","0","250","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3003896","Gatsby Super Hard Hair Spray 250ml","710","0","0","0","1","0","0","0","0","2","0","0","0","355","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3003956","Brylcreem Anti-Dandruff H.Cream 168¦43ml","910","0","0","0","1","0","0","0","0","2","0","0","0","455","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3004190","Dove MEN +Care EXTRA FRESH Hair Gel250ml","0","320","-320","-100","1","0","0","0","0","0","1","-1","-100","0","320","-320","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3004252","Gatsby Treatment Hair Cream Normal 125g","0","765","-765","-100","1","0","0","0","0","0","3","-3","-100","0","255","-255","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3004641","Sewha Hi-Speedy Color Cream 40g N.B-7","0","415","-415","-100","1","0","0","0","0","0","1","-1","-100","0","415","-415","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3005113","Hi-Speedy Pro NaturalBlack7 150g","0","1760","-1760","-100","1","0","0","0","0","0","2","-2","-100","0","880","-880","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3005149","Dabur Vatika N&P Styling Hair Cream 140m","0","506","-506","-100","1","0","0","0","0","0","2","-2","-100","0","253","-253","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3005163","Dabur Vatika HFC Styling Hair Cream 140m","0","290","-290","-100","1","0","0","0","0","0","1","-1","-100","0","290","-290","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3005403","Garnier Color 3.16 Burgundy 35ml+30g","175","0","0","0","1","0","0","0","0","1","0","0","0","175","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3005404","Garnier Color 1 Natural Black 35ml+30g","740","0","0","0","1","0","0","0","0","4","0","0","0","185","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3007059","Marlen Japanese Hair Color Powder 6g","0","195","-195","-100","1","0","0","0","0","0","2","-2","-100","0","97.5","-97.5","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3007711","Godrej Ex.C.Hair Color Burgundy 20g+20ml","180","0","0","0","1","0","0","0","0","1","0","0","0","180","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3008188","Caring Spray Net Hair Spray Pink 220ml","0","405","-405","-100","1","0","0","0","0","0","1","-1","-100","0","405","-405","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3008422","Himalaya Anti-Dandrf. Hair Cream 175ml","0","400","-400","-100","1","0","0","0","0","0","1","-1","-100","0","400","-400","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3013479","Garnier Color 3 Darkest Brown 35ml+30g","0","350","-350","-100","1","0","0","0","0","0","2","-2","-100","0","175","-175","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3013480","Garnier Black Natural 1.0 Deep Black 2","300","0","0","0","1","0","0","0","0","3","0","0","0","100","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3014856","Garnier Hair Color Caramel Brown 5.32","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3014905","Parachute Men A.H.Hair Cream Almond 100g","0","540","-540","-100","1","0","0","0","0","0","3","-3","-100","0","180","-180","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3015233","Loreal Casting 316 Burgundy 21g+24ml","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3015234","Loreal Casting 200 Ebony Black 21g+24ml","399","0","0","0","1","0","0","0","0","1","0","0","0","399","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3015235","Loreal Casting300 Drakest Brown 21g+24ml","399","0","0","0","1","0","0","0","0","1","0","0","0","399","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3016067","Himalaya Anti Hair Fall Cream 100ml","0","200","-200","-100","1","0","0","0","0","0","1","-1","-100","0","200","-200","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3016230","Studio X Cool Hold Hair Gel 200ml","0","250","-250","-100","1","0","0","0","0","0","1","-1","-100","0","250","-250","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3016231","Studio X Ultimate Hold Hair Gel 100ml","280","0","0","0","1","0","0","0","0","2","0","0","0","140","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3016232","Studio X Wet Look Hair Gel 100ml","420","0","0","0","1","0","0","0","0","3","0","0","0","140","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3016233","Studio X Cool Hold Hair Gel 100ml","280","280","0","0","1","0","0","0","0","2","2","0","0","140","140","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR STYLING","3016991","Garnier Men S.Color Brown Black 10+10ml","300","0","0","0","1","0","0","0","0","3","0","0","0","100","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR TREATMENT","","","8430","9810","-1380","-14.0672","2","0","0","0","0","30","34","-4","-11.7647","562","577.06","-15.06","-2.6097","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR TREATMENT","3001782","Livon Serum Hair Essentials 50ml(India)","0","450","-450","-100","1","0","0","0","0","0","2","-2","-100","0","225","-225","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR TREATMENT","3002273","Organikare Amla Hair Pack 70¦10g","450","300","150","50","1","0","0","0","0","2","1","1","100","225","300","-75","-25","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR TREATMENT","3002280","Organikare Heena Hair Pack 70¦10g","900","600","300","50","1","0","0","0","0","6","4","2","50","150","150","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR TREATMENT","3002285","Organikare Methi Hair Treatment 70g","120","120","0","0","1","0","0","0","0","1","1","0","0","120","120","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR TREATMENT","3002359","Vaseline Hair Tonic Scalp Conditi. 200ml","1275","850","425","50","1","0","0","0","0","3","2","1","50","425","425","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR TREATMENT","3003439","Vaseline Hair Tonic & Scalp Cond. 300ml","1250","625","625","100","1","0","0","0","0","2","1","1","100","625","625","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR TREATMENT","3003996","KENSPECKLE HairSoften Essence 60Capsules","0","1000","-1000","-100","1","0","0","0","0","0","4","-4","-100","0","250","-250","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR TREATMENT","3004167","Lolane Natura Hair Treatment 250g","0","450","-450","-100","1","0","0","0","0","0","1","-1","-100","0","450","-450","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR TREATMENT","3004242","Animate AloeV.&Vit E Facial Oil 60caps","0","290","-290","-100","1","0","0","0","0","0","2","-2","-100","0","145","-145","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR TREATMENT","3014292","YC Hair Extra Pollution 45ml","220","220","0","0","1","0","0","0","0","1","1","0","0","220","220","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","HAIR TREATMENT","3015696","Livon Serum Hair Damage Protection 100ml","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","","","107699.32","153994","-46294.68","-30.0626","2","0","0","0","0","270","426","-156","-36.6197","797.78","722.98","74.8","10.346","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3000031","select plus ketoconazole shampoo 75ml","350","350","0","0","1","0","0","0","0","1","2","-1","-50","350","175","175","100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3001997","Himalaya Anti-Dandruff Shampoo 200ml","0","480","-480","-100","1","0","0","0","0","0","2","-2","-100","0","240","-240","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3002301","English Antilice Shampoo 125ml","0","110","-110","-100","1","0","0","0","0","0","1","-1","-100","0","110","-110","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3003257","Loreal Colour Protect Shampoo 175ml","295","0","0","0","1","0","0","0","0","1","0","0","0","295","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3003704","Himalaya Anti-Dandruff Shampoo 400ml","0","798","-798","-100","1","0","0","0","0","0","2","-2","-100","0","399","-399","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3003705","Himalaya Anti-Hairfall Shampoo 200ml","0","240","-240","-100","1","0","0","0","0","0","1","-1","-100","0","240","-240","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3003970","Clinic Plus+ Strong&Long Shamp175ml","0","855","-855","-100","1","0","0","0","0","0","3","-3","-100","0","285","-285","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3004544","Clear A.D. C. Active Care Shampoo 180ml","0","1200","-1200","-100","1","0","0","0","0","0","6","-6","-100","0","200","-200","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3004798","Sunsilk Smooth&Manag. Shampoo 350(¦30)ml","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3004799","Sunsilk Damage Restore Shampoo 350¦30ml","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3004918","Loreal Total Repair 5 D.Hair Sham.330ml","657.06","0","0","0","1","0","0","0","0","1","0","0","0","657.06","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3005218","Sunsilk Hair Fall Solution Sham.350¦30ml","1485","0","0","0","1","0","0","0","0","3","0","0","0","495","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3005219","Sunsilk Soft & Smooth Shampoo 340¦20ml","550","635","-85","-13.3858","1","0","0","0","0","1","1","0","0","550","635","-85","-13.3858","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3005240","Sunsilk Stunning Black Shine Shampo 375m","305","0","0","0","1","0","0","0","0","1","0","0","0","305","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3005241","Sunsilk Hair Fall Solution Shampoo 375ml","640","0","0","0","1","0","0","0","0","2","0","0","0","320","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3005242","Sunsilk L. Thick & Long Shampoo 375ml","960","1920","-960","-50","1","0","0","0","0","3","6","-3","-50","320","320","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3005243","Sunsilk Stunning Black Shine Shampo 180m","770","555","215","38.7387","1","0","0","0","0","4","3","1","33.3333","192.5","185","7.5","4.054","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3005244","Sunsilk Hair Fall Solution Shampoo 180ml","925","1295","-370","-28.5714","1","0","0","0","0","5","7","-2","-28.5714","185","185","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3005245","Sunsilk L. Thick & Long Shampoo 180ml","555","925","-370","-40","1","0","0","0","0","3","5","-2","-40","185","185","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3005371","Clear Anti-Dandruff A.H.F Shampoo 180ml","0","1000","-1000","-100","1","0","0","0","0","0","5","-5","-100","0","200","-200","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3005424","Clear A-D C.A.C Shampoo 375¦25ml","0","1360","-1360","-100","1","0","0","0","0","0","4","-4","-100","0","340","-340","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3005425","Clear A-D Anti Hair Fall Shampoo375¦25ml","0","2040","-2040","-100","1","0","0","0","0","0","6","-6","-100","0","340","-340","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3007375","Himalaya Anti-Hair Fall Shampoo 400ml","0","399","-399","-100","1","0","0","0","0","0","1","-1","-100","0","399","-399","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3007441","Clear C.S Menthol A.D Shampoo Men 180ml","0","480","-480","-100","1","0","0","0","0","0","2","-2","-100","0","240","-240","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3007507","Clear Men Anti-D. C.S.M Shampoo 350¦20ml","1596","399","1197","300","1","0","0","0","0","4","1","3","300","399","399","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3007734","Sunsilk Perfect Straight Shampoo 375ml","335","2010","-1675","-83.3333","1","0","0","0","0","1","6","-5","-83.3333","335","335","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3007735","Sunsilk Perfect Straight Shampoo 180ml","400","0","0","0","1","0","0","0","0","2","0","0","0","200","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3008328","Loreal Total Repair Shampoo 175ml¦17.5ml","590","0","0","0","1","0","0","0","0","2","0","0","0","295","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3008648","SunsilkPerfectStraight Shampoo 480(¦30)m","750","0","0","0","1","0","0","0","0","1","0","0","0","750","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3008649","Sunsilk Damage Restore Shampoo 450ml","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3008746","Dove Hair Fall Rescue Shampoo 350¦10ml","1110","2590","-1480","-57.1428","1","0","0","0","0","3","7","-4","-57.1428","370","370","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3008748","Dove Hair Therapy I.R Shampoo 350¦10ml","740","2590","-1850","-71.4285","1","0","0","0","0","2","7","-5","-71.4285","370","370","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3008749","Dove Hair Therapy I.R Shampoo 180¦10ml","840","420","420","100","1","0","0","0","0","4","2","2","100","210","210","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3008751","Dove Hair Therapy N.O.C Shampoo 350¦10ml","740","370","370","100","1","0","0","0","0","2","1","1","100","370","370","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3008752","Dove Nourishing Oil C.Shampoo 170ml","420","410","10","2.439","1","0","0","0","0","1","2","-1","-50","420","205","215","104.878","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","COMPANY GOODS","PERSONAL CARE","HAIR CARE","SHAMPOO","3008755","Dove Hair Therapy H.F.R Shampoo 180¦10ml","0","210","-210","-100","1","0","0","0","0","0","1","-1","-100","0","210","-210","-100","0","0","0","0","0","0","0"
